trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_364_trip_17_service_5,route_147,service_5,Elektromontaż,"",1,block_364,shape_48,0
block_364_trip_18_service_5,route_147,service_5,Wieczysta,"",0,block_364,shape_47,0
block_364_trip_19_service_5,route_147,service_5,Elektromontaż,"",1,block_364,shape_48,0
block_364_trip_20_service_5,route_147,service_5,Wieczysta,"",0,block_364,shape_47,0
block_364_trip_21_service_5,route_147,service_5,Elektromontaż,"",1,block_364,shape_48,0
block_364_trip_22_service_5,route_147,service_5,Zaj. Nowa Huta,"",0,block_364,shape_50,0
block_365_trip_1_service_5,route_147,service_5,Elektromontaż,"",0,block_365,shape_49,0
block_365_trip_2_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_3_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_4_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_5_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_6_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_7_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_8_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_9_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_10_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_11_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_12_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_13_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_14_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_15_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_16_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_17_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_18_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_19_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_20_service_5,route_147,service_5,Wieczysta,"",0,block_365,shape_47,0
block_365_trip_21_service_5,route_147,service_5,Elektromontaż,"",1,block_365,shape_48,0
block_365_trip_22_service_5,route_147,service_5,Zaj. Nowa Huta,"",0,block_365,shape_50,0
block_366_trip_1_service_5,route_147,service_5,Elektromontaż,"",0,block_366,shape_49,0
block_366_trip_2_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_3_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_4_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_5_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_6_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_7_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_8_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_9_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_10_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_11_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_12_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_13_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_14_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_15_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_16_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_17_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_18_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_19_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_20_service_5,route_147,service_5,Wieczysta,"",0,block_366,shape_47,0
block_366_trip_21_service_5,route_147,service_5,Elektromontaż,"",1,block_366,shape_48,0
block_366_trip_22_service_5,route_147,service_5,Zaj. Nowa Huta,"",0,block_366,shape_50,0
block_367_trip_1_service_5,route_147,service_5,Elektromontaż,"",0,block_367,shape_49,0
block_367_trip_2_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_3_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_4_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_5_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_6_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_7_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_8_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_9_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_10_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_11_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_12_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_13_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_14_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_15_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_16_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_17_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_18_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_19_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_20_service_5,route_147,service_5,Wieczysta,"",0,block_367,shape_47,0
block_367_trip_21_service_5,route_147,service_5,Elektromontaż,"",1,block_367,shape_48,0
block_367_trip_22_service_5,route_147,service_5,Zaj. Nowa Huta,"",0,block_367,shape_50,0
block_368_trip_1_service_1,route_31,service_1,Salwator,"",0,block_368,shape_23351,0
block_368_trip_2_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_3_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_4_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_5_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_6_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_7_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_8_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_9_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_10_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_11_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_12_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_13_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_14_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_15_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_16_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_17_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_18_service_1,route_31,service_1,Jarzębiny,"",0,block_368,shape_23346,0
block_368_trip_19_service_1,route_31,service_1,Salwator,"",1,block_368,shape_23347,0
block_368_trip_20_service_1,route_31,service_1,Zajezdnia Podgórze,"",0,block_368,shape_23348,0
block_409_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",0,block_409,shape_23700,0
block_409_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_8_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_409,shape_23382,0
block_409_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23524,0
block_409_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_409,shape_23379,0
block_409_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_409,shape_23380,0
block_409_trip_16_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_409,shape_23382,0
block_410_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",0,block_410,shape_23700,0
block_410_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_16_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_17_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_18_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_19_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_20_service_1,route_807,service_1,Bronowice Małe,"",0,block_410,shape_23379,0
block_410_trip_21_service_1,route_807,service_1,Borek Fałęcki,"",1,block_410,shape_23380,0
block_410_trip_22_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_410,shape_63,0
block_410_trip_23_service_1,route_807,service_1,Borek Fałęcki,"",0,block_410,shape_23700,0
block_410_trip_24_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_410,shape_64,0
block_411_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",0,block_411,shape_23700,0
block_411_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_6_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_14_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_15_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_16_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_17_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_18_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_19_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_20_service_1,route_807,service_1,Bronowice Małe,"",0,block_411,shape_23379,0
block_411_trip_21_service_1,route_807,service_1,Borek Fałęcki,"",1,block_411,shape_23380,0
block_411_trip_22_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_411,shape_23382,0
block_411_trip_23_service_1,route_807,service_1,Borek Fałęcki,"",0,block_411,shape_23700,0
block_411_trip_24_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_411,shape_64,0
block_412_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",0,block_412,shape_23700,0
block_412_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_412,shape_23379,0
block_412_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23380,0
block_412_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_412,shape_23379,0
block_412_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23380,0
block_412_trip_6_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_412,shape_23382,0
block_412_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23524,0
block_412_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_412,shape_23379,0
block_412_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23380,0
block_412_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_412,shape_23379,0
block_412_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23380,0
block_412_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_412,shape_23379,0
block_412_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_412,shape_23380,0
block_412_trip_14_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_412,shape_23382,0
block_413_trip_1_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_65,0
block_413_trip_2_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_3_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_4_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_5_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_6_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_7_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_8_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_9_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_10_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_11_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_12_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_13_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_14_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_15_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_16_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_17_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_18_service_1,route_807,service_1,Borek Fałęcki,"",1,block_413,shape_23380,0
block_413_trip_19_service_1,route_807,service_1,Bronowice Małe,"",0,block_413,shape_23379,0
block_413_trip_20_service_1,route_807,service_1,Zaj. Nowa Huta,"",0,block_413,shape_66,0
block_414_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",0,block_414,shape_23701,0
block_414_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_414,shape_23379,0
block_414_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23380,0
block_414_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_414,shape_23379,0
block_414_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23380,0
block_414_trip_6_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_414,shape_23382,0
block_414_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23524,0
block_414_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_414,shape_23379,0
block_414_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23380,0
block_414_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_414,shape_23379,0
block_414_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23380,0
block_414_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_414,shape_23379,0
block_414_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_414,shape_23380,0
block_414_trip_14_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_414,shape_23382,0
block_415_trip_1_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_65,0
block_415_trip_2_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_3_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_4_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_5_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_6_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_7_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_8_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_9_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_10_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_11_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_12_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_13_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_14_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_15_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_16_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_17_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_18_service_1,route_807,service_1,Borek Fałęcki,"",1,block_415,shape_23380,0
block_415_trip_19_service_1,route_807,service_1,Bronowice Małe,"",0,block_415,shape_23379,0
block_415_trip_20_service_1,route_807,service_1,Zaj. Nowa Huta,"",0,block_415,shape_66,0
block_416_trip_1_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23524,0
block_416_trip_2_service_1,route_807,service_1,Bronowice Małe,"",0,block_416,shape_23379,0
block_416_trip_3_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23380,0
block_416_trip_4_service_1,route_807,service_1,Bronowice Małe,"",0,block_416,shape_23379,0
block_416_trip_5_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23380,0
block_416_trip_6_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_416,shape_23382,0
block_416_trip_7_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23524,0
block_416_trip_8_service_1,route_807,service_1,Bronowice Małe,"",0,block_416,shape_23379,0
block_416_trip_9_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23380,0
block_416_trip_10_service_1,route_807,service_1,Bronowice Małe,"",0,block_416,shape_23379,0
block_416_trip_11_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23380,0
block_416_trip_12_service_1,route_807,service_1,Bronowice Małe,"",0,block_416,shape_23379,0
block_416_trip_13_service_1,route_807,service_1,Borek Fałęcki,"",1,block_416,shape_23380,0
block_416_trip_14_service_1,route_807,service_1,Zajezdnia Podgórze,"",0,block_416,shape_23382,0
block_441_trip_1_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23795,0
block_441_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_3_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_4_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_5_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_6_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_7_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_8_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_9_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_10_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_11_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_12_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_441,shape_23716,0
block_441_trip_13_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_441,shape_23715,0
block_441_trip_14_service_1,route_69,service_1,Zaj. Nowa Huta,"",0,block_441,shape_107,0
block_442_trip_1_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23795,0
block_442_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_3_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_4_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_5_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_6_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_7_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_8_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_9_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_10_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_11_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_12_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_13_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_14_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_442,shape_23716,0
block_442_trip_15_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_442,shape_23715,0
block_442_trip_16_service_1,route_69,service_1,Zaj. Nowa Huta,"",0,block_442,shape_107,0
block_443_trip_1_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23794,0
block_443_trip_2_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_3_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_4_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_5_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_6_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_7_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_8_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_9_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_10_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_11_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_12_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_443,shape_23715,0
block_443_trip_13_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_443,shape_23716,0
block_443_trip_14_service_1,route_69,service_1,Zajezdnia Podgórze,"",0,block_443,shape_62,0
block_444_trip_1_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23795,0
block_444_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_3_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_4_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_5_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_6_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_7_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_8_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_9_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_10_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_11_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_12_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_13_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_14_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_444,shape_23716,0
block_444_trip_15_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_444,shape_23715,0
block_444_trip_16_service_1,route_69,service_1,Zaj. Nowa Huta,"",0,block_444,shape_107,0
block_445_trip_1_service_1,route_69,service_1,Górka Narodowa P+R,"",0,block_445,shape_23795,0
block_445_trip_2_service_1,route_69,service_1,Czerwone Maki P+R,"",1,block_445,shape_23716,0
